02014421	0401
02063874	04C7,0400,0433,043B
02063875	04C7,0434,0434,040C,0416
02063876	04C7,0434,0403,0434,043B
02063877	04C7,0445,0493
02063878	04C7,046D,0497
02063879	04C7,0401,044B,0458
0206387A	04C7,0410,041E,0401,041E,0401
0206387B	04C7,0447,0447,0407
0206387C	04C7,0493,047F
0206387D	04C7,044B,04B4
0206387E	04C7,044B,0445,0403
02063921	04C7,0498,0449
02063922	04C7,0458,041D,0410
02063923	04C7,041C,0433,0401,0423
02063924	04C7,0459,046F,0401
02063925	04C7,04DB,0401,0404
02063926	04C7,041E,046F,043B
02063927	04C7,0410,041E,046F
02063928	04C7,0496,0445
02063929	04C7,0497,045B
0206392A	04C7,0495,0422,040D
0206392B	04C7,0459,04C7
0206392C	04C7,0422,0422,0447
0206392D	04C7,04A4,0458
0206392E	04C7,04F0,0415
0206392F	04C7,04F0,0423
02063930	04C7,04AC,0458
02063931	04C7,0422,0498,0401
02063932	04C7,0422,041F,0475
02063933	04C7,0480,048F
02063934	040123,04B4
02063935	04B4,040117
02063936	04B4,0480,045A
02063937	046B,0467,04B4
02063938	0422,0489,04B4
02063939	0422,0401,0448,04B4
0206393A	0401,0422,041B,04B4
0206393B	0467,0467,04B4
0206393C	042A,04C2,04B4
0206393D	040C,0413,0413,041F,044B
0206393E	04C0,0467,0401,0423
0206393F	04A6,041D,0401,0458
02063940	04A6,0426,04B5
02063941	04A6,0404,041D,0458
02063942	0494,0459,0423,0401
02063943	0494,04011E
02063944	04A4,0471,0471
02063945	043D,040116,048E
02063946	048E,0443,048E
02063947	048E,0410,041E,046F
02063948	048E,0447,0447,0407
02063949	048E,048D,0458
0206394A	048E,0458,0489
0206394B	048E,0458,040A,044B
0206394C	048E,0474,0481
0206394D	048E,04013E
0206394E	048E,04A8,0452
0206394F	048E,0403,0403,0403,0403,0408,0410
02063950	0481,04B4,043B
02063951	0481,040109
02063952	0481,0439,0481
02063953	0481,0421,04A5
02063954	0481,0480,045A
02063955	0481,042A,0413,0436
02063956	04F1,04FD
02063957	04F1,043D,0458
02063958	0404,0483,04F1
02063959	04D4,0422,0401,043E
0206395A	0474,0438,04D4
0206395B	04E0,04D4
0206395C	04F3,04D4
0206395D	0488,0404,04F3
0206395E	0411,0458,04F3
0206395F	04D9,04FE
02063960	04D9,040E,0497
02063961	04D9,041F,0479
02063962	0447,0423,04D9
02063963	0404,04D9,0401,041C,0403,0402,0407
02063964	0404,04D9,0401,0478
02063965	0404,04D9,04A8
02063966	04F6,0443,0431
02063967	04F6,04CB
02063968	04F6,0489,0407
02063969	04F6,0414,045B
0206396A	04F6,04C6
0206396B	04F6,04E2
0206396C	04F6,04DB
0206396D	04F6,04F2
0206396E	04F6,0422,0475
0206396F	04F6,041F,0475
02063970	04F6,041F,0479
02063971	04F6,04EF
02063972	040101,043D,044D
02063973	040101,041F,044B
02063974	04F0,044B,043A
02063975	04F0,0458,0403,0403
02063976	04FF,04CA
02063977	04FF,0411,0458
02063978	0447,043D,04FF
02063979	041C,0458,04FF
0206397A	0429,0458,04FF
0206397B	0400,0404,04B7
0206397C	040102,04DD
0206397D	04BF,0404,04DD
0206397E	0414,0458,04DD
02063A21	0439,0458,04DD
02063A22	0458,0420,04DD
02063A23	043D,0458,04DD
02063A24	042C,0405,0439,04DD
02063A25	0401,0410,0400,0404,04DD
02063A26	04D7,0409,0401,0458
02063A27	04D7,041F,0475
02063A28	04D7,0422,0443
02063A29	04D7,04F1
02063A2A	0474,0401,0404,04D7
02063A2B	0404,04AB,04D7
02063A2C	04D7,040E,0403,0403,0404,0406
02063A2D	0411,04D7,0401,0423
02063A2E	0411,04D7,040C,0423
02063A2F	040102,040102
02063A30	040102,04D5
02063A31	041F,044B,0419,0458
02063A32	041F,044B,04D7
02063A33	0434,041F,044B,0407,0401,0403
02063A34	04D1,046A,0419
02063A35	04D1,046D,043B
02063A36	04D1,0498,0401
02063A37	04D1,0404,041D,043B
02063A38	04D1,0404,041D,0422
02063A39	04D1,0476,043B
02063A3A	04CB,04FD
02063A3B	04CB,04EA
02063A3C	04CB,0474,0438
02063A3D	04CB,043D,0458
02063A3E	04CB,04EF
02063A3F	04CB,0422,0479
02063A40	040101,04CB
02063A41	0412,0404,0406,045A,0422,0403
02063A42	04ED,046B,0415
02063A43	04ED,0489,0405
02063A44	04ED,044B,041D
02063A45	04ED,041F,0475
02063A46	04ED,0422,0452
02063A47	04ED,04CB
02063A48	046B,0423,04CB
02063A49	046B,0423,0473,043B
02063A4A	046B,0423,0400,0404
02063A4B	046B,0423,04D3
02063A4C	046B,0423,0458,0439
02063A4D	04F7,0401,0400,0458
02063A4E	04F7,042B,0458
02063A4F	04011C,0433,0427
02063A50	04011C,0401,044E
02063A51	04011C,0416,0403,0405
02063A52	040125,0411,043B
02063A53	040125,041F,0401,0407
02063A54	040125,042A,0422
02063A55	040125,042C,0436
02063A56	040125,0491
02063A57	04012C,0433,0427
02063A58	04012C,04A5
02063A59	04012C,0410,0420
02063A5A	04012C,0487
02063A5B	04012C,0416,0408,0406
02063A5C	04012C,0439,0405,0405
02063A5D	04012C,0439,0439
02063A5E	04012C,041F,0401,0407
02063A5F	04012C,042B,0410
02063A60	04012C,0422,0432
02063A61	04012C,04A8
02063A62	042E,0423,04012C
02063A63	0425,0438,04012C
02063A64	0425,0425,04012C
02063A65	0425,0438,047F,0403
02063A66	040117,048D
02063A67	041D,0425,0425,0401,047B
02063A68	04DE,04CB
02063A69	04DE,04C6
02063A6A	04DE,042B,0458
02063A6B	04DE,042B,046F
02063A6C	04DE,0466,0436
02063A6D	041D,0422,0422,0401,0458
02063A6E	040126,043E,040E,0408
02063A6F	040126,0410,0426
02063A70	040126,0401,047B
02063A71	040126,0401,047F
02063A72	040126,04F5
02063A73	040126,0405,0409,040E,0407
02063A74	04A4,040126
02063A75	04012B,04AC
02063A76	0409,0446,04012B
02063A77	041D,0410,04012B
02063A78	0485,0415,04B1
02063A79	040104,0433,0427
02063A7A	040104,0401,044B
02063A7B	040104,0401,047F
02063A7C	040104,041D,043B
02063A7D	040104,049C,0409
02063A7E	040104,0404,0447
02063B21	0422,0422,040104
02063B22	046F,0401,040104
02063B23	04AC,040104
02063B24	04A9,040128
02063B25	040116,0471,0403
02063B26	0485,040116
02063B27	0497,040116
02063B28	040116,040116
02063B29	040116,046F,044D
02063B2A	040116,040E,04C7,0401
02063B2B	040116,0489,0411
02063B2C	040116,0458,046F
02063B2D	040116,04E3
02063B2E	040116,0498,0422
02063B2F	040116,0477,0497
02063B30	040116,0497,0415
02063B31	040116,0422,0489
02063B32	040116,0404,04DD
02063B33	040116,0480,045A
02063B34	040106,0404,0447
02063B35	04011D,04C1
02063B36	04011D,0481
02063B37	04011D,0410,043D
02063B38	04010C,048D
02063B39	04010C,041C,043B
02063B3A	04010C,04A1
02063B3B	045F,04011E
02063B3C	04011E,04B8
02063B3D	04011E,042A,0422
02063B3E	04011E,04B7
02063B3F	04011E,048B
02063B40	0429,04011E,0401
02063B41	04A8,04011E
02063B42	0443,0458,043D,0426
02063B43	0443,0458,0404,044D
02063B44	0422,0401,040E,0443,0458
02063B45	04011F,0410,0420
02063B46	04011F,0401,047B
02063B47	04011F,0411,043B
02063B48	04011F,0401,047F
02063B49	04011F,041C,043B
02063B4A	04011F,0436,043B
02063B4B	0474,0474,0410,0420
02063B4C	0474,0474,0414,0411
02063B4D	0474,0474,048E
02063B4E	045A,0474,0423,0439
02063B4F	0495,042E,040D,0480
02063B50	0495,0430,0404,044B
02063B51	0495,0434,0400
02063B52	0495,0416,0403,0403,0434,0403
02063B53	0495,0481,0438
02063B54	0495,044E,0458
02063B55	0495,0418,0489
02063B56	0495,040113
02063B57	0495,041D,041E,041E
02063B58	0495,0459,0423,0401
02063B59	0495,0403,0456,0415
02063B5A	0495,043D,040116
02063B5B	0495,0425,0425,0439
02063B5C	0495,042B,0411,0438
02063B5D	0495,043C,0414,0411
02063B5E	0495,0422,04C5
02063B5F	0495,0404,04DE
02063B60	0495,0422,042C,0436
02063B61	0495,0423,043D,0426
02063B62	0495,0425,0438,0438,0438,0438
02063B63	04010F,0426,043F
02063B64	040112,043B,043B
02063B65	0401,044B,040112
02063B66	040112,0401,044B
02063B67	040112,041D,0425
02063B68	040112,04A6
02063B69	040112,04A8
02063B6A	04B7,040112
02063B6B	0484,040112
02063B6C	0410,0426,040112
02063B6D	0497,040112
02063B6E	04AB,040112
02063B6F	04AC,040112
02063B70	0423,0426,040112
02063B71	0474,0401,040112,0404
02063B72	0404,0400,04BE
02063B73	0404,0400,0439,0404,0405
02063B74	048D,0404,04DD
02063B75	0497,0404,04DD
02063B76	0460,0492,0410,0408
02063B77	0460,0498,0410,0408
02063B78	0404,0484,04AF
02063B79	042E,0481,04AF
02063B7A	040123,04AB
02063B7B	042E,04BF,04AF
02063B7C	042E,0474,0401,04AF
02063B7D	042E,04A2,04AF
02063B7E	042E,0422,0401,040E,04AF
02063C21	042E,0423,0439,04AF
02063C22	040123,0494
02063C23	040123,0414,0411
02063C24	040123,0404,0453
02063C25	040123,0479,0404
02063C26	040123,0427,043B
02063C27	040123,042B,043D
02063C28	040123,04A1
02063C29	040123,04A8
02063C2A	040107,04AB
02063C2B	042A,041D,0447,0471
02063C2C	042A,041D,0447,0449
02063C2D	04013F,0401,041A
02063C2E	04013F,0401,043F
02063C2F	04013F,0416,0403
02063C30	04013F,0411,040C
02063C31	04013F,044C
02063C32	04013F,045D
02063C33	0477,04013F
02063C34	046B,0401,0458,046C
02063C35	0474,0401,0458,046C
02063C36	040133,045D
02063C37	0401,0431,040133
02063C38	04013E,045E
02063C39	040138,0452
02063C3A	0480,040138
02063C3B	0447,0497,046E
02063C3C	0447,0497,0447
02063C3D	0447,0497,0401,041C
02063C3E	0447,0497,0441,0401
02063C3F	0458,0497,0410,0400
02063C40	0458,0497,044E
02063C41	0458,0497,0401,0426
02063C42	046D,0458,0497
02063C43	0422,0401,0458,0497
02063C44	04013B,0427,0405
02063C45	04012E,0449
02063C46	04012E,045D
02063C47	04012E,0401,043D
02063C48	0461,04F7,0411
02063C49	0461,0497,046F
02063C4A	0461,0497,0401,041A
02063C4B	0461,0497,0447
02063C4C	04B6,0410,042A,0422
02063C4D	04B6,0405,0443,0431
02063C4E	04B6,046A,045F
02063C4F	04B6,0411,0495
02063C50	04B6,040107
02063C51	04B6,0454,044D
02063C52	04B6,0414,04B4
02063C53	04B6,040113
02063C54	04B6,0497,0415
02063C55	04B6,0474,0474
02063C56	04B6,0474,0438,040D
02063C57	04B6,0404,04CA
02063C58	04B6,047F,0467
02063C59	042E,043D,0479,047C
02063C5A	043B,0414,0458,047C
02063C5B	0498,0443,047C
02063C5C	0410,041C,0480,047C
02063C5D	041C,0459,0434,047C
02063C5E	0474,04A5,047C
02063C5F	040118,0401,047C
02063C60	0453,040132
02063C61	0429,0401,040135
02063C62	0422,0431,0405,0489,0401
02063C63	040158,0437
02063C64	0422,0410,041C,0479,0401
02063C65	040143,0423,0404,0400
02063C66	0410,040150
02063C67	0404,04EA,0413,043B
02063C68	047C,042E,0429,0447
02063C69	047C,046A,043E,040E,0408
02063C6A	047C,04A8,0449
02063C6B	047C,0416,04D0
02063C6C	047C,0484,0464
02063C6D	047C,046D,04C2
02063C6E	047C,044B,0498
02063C6F	047C,0463,0414,043D
02063C70	0418,040156
02063C71	0409,0402,040156
02063C72	041C,040156
02063C73	0420,04B5,04B5
02063C74	040152,0402,0401
02063C75	040B,0404,0405,040B,0404,0405,0420,0430
02063C76	040162,041C
02063C77	040162,0426
02063C78	040162,0424
02063C79	0480,0401,04011D
02063C7A	041C,0459,04F8
02063C7B	0404,0401,0408,0422,0422,0422,0422
02063C7C	0404,0422,0422,0422,0400,0404,043B
02063C7D	041D,0425,0425,0425,0425,0407
02063C7E	0404,0459,0425,0487,0407
02063D21	0410,042B,0458,04A1
02063D22	042E,0458,046D,046D
02063D23	042E,0458,0458,0438,0408
02063D24	0422,046B,04B4,043B
02063D25	0422,046B,040106
02063D26	0422,04F7,0458,0408
02063D27	0422,046A,046C,0474
02063D28	0422,040102,04A1
02063D29	0422,040101,0401,044B
02063D2A	0422,0472,0433,04B4
02063D2B	0422,0471,0471,0401,0423
02063D2C	0422,0448,0458,046C
02063D2D	0422,047A,047A,047A
02063D2E	0422,04D0,041C,043B
02063D2F	0422,0449,0427,0489
02063D30	0422,04D5,0401,0458
02063D31	0422,04D7,04A1
02063D32	0422,04A8,047A,0423
02063D33	0422,042A,0413,041F,044B
02063D34	0422,042A,04E1,0432
02063D35	0422,0463,041C,0498
02063D36	0422,0422,0435,041F,044B
02063D37	0422,04F7,04C7
02063D38	0422,0401,0458,0458,041A
02063D39	0422,045A,047F,047F
02063D3A	0424,047F,047F,044B
02063D3B	0487,0425,0425,0401,0423
02063D3C	04011E,0403,0401,0423
02063D3D	045C,0423,041E,0403,0403,0401,0401
02063D3E	0433,040123,0452
02063D3F	0430,0400,044D
02063D40	0430,040138,0439
02063D41	0401,040E,0404,0447,0463,0427
02063D42	0428,0431,04E3,0403
02063D43	04F1,041D,0422,0427
02063D44	04E8,0402,0405,0481
02063D45	041F,0441,0458,043B,0438
02063D46	046A,0426,04B5,0439
02063D47	0400,0400,0401,0439,0439
02063D48	044B,0431,0489,0439
02063D49	044B,0447,0447,0439
02063D4A	0439,0467,0436,0499
02063D4B	041D,0425,0425,045A,0439
02063D4C	042E,0498,0479,043A
02063D4D	046C,049C,0449,043A
02063D4E	040163,043A
02063D4F	0484,04C7,043A
02063D50	046D,0458,0449,043A
02063D51	0488,049C,0402,043A
02063D52	042B,0495,04D9
02063D53	042B,041F,0498,0464
02063D54	0415,0499,0403,041E,0401,0401,0412
02063D55	0416,0473,0458,0450
02063D56	041C,0499,0403,0404,0404,0404,0404
02063D57	041C,0459,0445,0463
02063D58	041C,0428,0467,04B4
02063D59	0466,0498,0415,0436
02063D5A	0466,0404,040129,0436
02063D5B	0413,046B,04B4,043B
02063D5C	0413,04CA,042A,0422
02063D5D	0413,0417,040125,0401
02063D5E	0413,0495,04D9
02063D5F	0413,04EE,0427,043B
02063D60	0413,040162
02063D61	040126,0465,043D
02063D62	043B,043B,043B,0458,0436
02063D63	043B,043B,043B,0458,0436
02063D64	0416,0401,0403,0401,0403,0400,043B
02063D65	0416,0401,0403,0413,0400,043B
02063D66	0443,0422,0422,041F,043B
02063D67	047B,040122,043B
02063D68	04A8,0411,0458,043B
02063D69	04AB,0433,047F,043B
02063D6A	042A,041E,0423,046D,043B
02063D6B	0404,0459,0462,0404,0402,0404,043B
02063D6C	040126,0411,0458
02063D6D	0490,0490,0458
02063D6E	04A9,0427,043B,0458
02063D6F	0458,042E,043D,0489
02063D70	0458,042E,0423,043D,0426
02063D71	0458,042E,0467,0467
02063D72	0458,040123,0411
02063D73	0458,0482,0482
02063D74	0458,046D,045B,043B
02063D75	0458,04C1,04C1
02063D76	0458,04B6,0401,045B
02063D77	0458,040105,0423
02063D78	0458,0413,040117
02063D79	0458,049B,0403,0476
02063D7A	0458,0458,0458,0411
02063D7B	0403,0459,0405,0403,0459,0405,0403
02063D7C	0458,040117,0436
02063D7D	0458,0404,0459,0410,0403,0403
02063D7E	041D,0447,0458,0458
02063E21	0421,0401,0458,0419,0458
02063E22	043E,0459,0422,0401,0458
02063E23	0459,046B,04D1
02063E24	0459,0497,04AF
02063E25	0459,04A8,047A,0407
02063E26	0459,042A,04E1,0405
02063E27	0447,042E,0429,0422,0432
02063E28	0447,046A,0431,0443
02063E29	0447,042E,043D,0489
02063E2A	0447,0405,048D,0458
02063E2B	0447,0439,04E1,0405
02063E2C	0447,0415,04D7,040C
02063E2D	0448,0458,0433,0447
02063E2E	0447,04D9,044E
02063E2F	0447,04D9,044D
02063E30	0447,0422,0422,0422,041A
02063E31	041C,0459,0462,0447
02063E32	043E,040E,0408,0492,0447
02063E33	0476,046D,0415,0447
02063E34	0422,0443,0458,0447
02063E35	0422,0438,04C7,0447
02063E36	0448,040B,040135
02063E37	0463,0487,04B4
02063E38	0463,0404,0404,0404,0474,0438
02063E39	042E,0458,0458,0463
02063E3A	043D,0423,0404,0467,042E,0427
02063E3B	042A,041E,0422,0423,0464
02063E3C	0404,0459,0425,0423,0464
02063E3D	0467,0467,046B,0415
02063E3E	0404,044B,040131
02063E3F	044B,0456,0401,0415,0401
02063E40	044B,0431,0443,0468
02063E41	044B,04DE,046C
02063E42	044B,0422,0447,0447
02063E43	044B,04011E,040D
02063E44	045A,044B,04CE
02063E45	0404,0459,0425,0425,044B
02063E46	0471,042A,0479,0476
02063E47	0471,0422,0479,0476
02063E48	0479,0433,0458,0476
02063E49	0458,0411,0458,0476
02063E4A	049B,0403,049C,0476
02063E4B	04C0,0489,0476
02063E4C	040116,04C2,0476
02063E4D	04011E,0403,0476
02063E4E	04AC,0498,0476
02063E4F	0476,042E,043D,0489
02063E50	0476,0455,0433,045B
02063E51	0476,049C,0401,0458
02063E52	0476,04ED,045F
02063E53	0476,04B1,04B9
02063E54	0476,0404,0401,0414,0404,0443
02063E55	046B,04B4,04B4
02063E56	046B,042E,0422,0422,0411
02063E57	046B,043B,043B,043B,043B
02063E58	046B,0472,0433,045B
02063E59	046B,0410,0426,04A1
02063E5A	046B,0401,040137
02063E5B	046B,044B,0431,0467
02063E5C	046B,0498,04B4
02063E5D	042E,0458,0479,0452
02063E5E	04AB,0452,046D,0406
02063E5F	0422,040106,0452
02063E60	0479,04D9,044D
02063E61	0479,0404,0498,0479
02063E62	0479,04F0,0479
02063E63	0479,0404,0459,0423,041E
02063E64	0479,0404,042A,04E1
02063E65	0422,0479,0487,0403,0413
02063E66	0423,0426,0474,0481
02063E67	046D,04B6,0497
02063E68	046D,0449,04EF
02063E69	046D,040145
02063E6A	046D,0413,04010C
02063E6B	046D,04014C
02063E6C	046D,040157
02063E6D	046D,0460,042B,0458
02063E6E	046D,0480,0474,0438
02063E6F	046D,0480,041F,044B
02063E70	0403,0401,0403,046D,04D8
02063E71	0474,0448,04C6
02063E72	0474,0423,0422,0498
02063E73	04FE,045A,045A
02063E74	0413,0458,0458,045A
02063E75	045A,0471,042A,0479
02063E76	045A,046D,0474,0438
02063E77	045A,0447,0423,0464
02063E78	045A,0488,0423,0436
02063E79	045A,040104,043B
02063E7A	045A,0413,0449,0401,041A
02063E7B	045A,0493,0493
02063E7C	045A,0498,04B3
02063E7D	045A,04D7,044B
02063E7E	0474,0459,0411,0458
02063F21	045A,0459,0474,0438
02063F22	045A,0459,04ED
02063F23	045A,04A8,04BD
02063F24	0474,0422,0422,0422,0422
02063F25	045A,0423,0422,0498
02063F26	045A,0428,0447,0447
02063F27	045A,042A,04011E
02063F28	045A,0404,04EA,0434
02063F29	045A,0404,04EA,0411
02063F2A	045A,04011E,0426
02063F2B	045A,04A9,048E
02063F2C	045A,0480,04D9
02063F2D	0480,04011E,0407
02063F2E	0449,0422,0422,0404,0402,0404,043B
02063F2F	0488,0423,042B,046F
02063F30	045A,045A,0422,046F
02063F31	0493,0458,0402,045B
02063F32	040105,0423,045B
02063F33	0489,0423,043D,045B
02063F34	041C,0401,0479,043B,045B
02063F35	0497,0415,0414,045B
02063F36	045B,046B,04EA
02063F37	045B,046A,041F,044B
02063F38	045B,0484,04C6
02063F39	045B,040104,043B
02063F3A	045B,0489,0423,043D
02063F3B	045B,0498,0415,0415
02063F3C	045B,041D,0447,0458
02063F3D	045B,0423,043D,04B9
02063F3E	046A,042E,0459,0458
02063F3F	046A,0493,0458,0402
02063F40	046A,040149
02063F41	046A,0448,0458,0438
02063F42	046A,0487,04B4
02063F43	046A,04D9,044E
02063F44	046A,0422,0401,040E,042A,0422
02063F45	046A,04D9,0403,0411
02063F46	046A,0404,0401,0414,0404,0443
02063F47	046A,042A,04E1,0405
02063F48	046A,0404,04EA,0411
02063F49	0433,0423,0498,044D
02063F4A	0431,0483,0436,044D
02063F4B	0420,0401,04DA,044D
02063F4C	0401,0467,04A1,044D
02063F4D	0404,0459,0482,044D
02063F4E	0404,0459,0425,0425,044D
02063F4F	042A,0434,0401,0453,0449
02063F50	0471,042E,043D,0489
02063F51	0471,042E,047F,0479
02063F52	0471,04014E
02063F53	0471,0411,040110,0403
02063F54	0471,0487,0489
02063F55	0471,0497,04AF
02063F56	0471,04011E,0426
02063F57	041C,046E,0405,0405,0471,0404,0404
02063F58	047B,0423,0401,0404,040E,045B
02063F59	0493,0458,0402,0461
02063F5A	0498,04B1,0461
02063F5B	04010F,0422,0461
02063F5C	041C,0498,0411,0461
02063F5D	0497,04AF,0461
02063F5E	041D,0445,0458,0461
02063F5F	0460,0410,042B,042E,0429
02063F60	0460,0401,0480,0404,0447
02063F61	0460,041C,0498,0411
02063F62	0460,045A,0405,0481
02063F63	0460,0403,0463,0461
02063F64	0460,0425,0414,043D,0436
02063F65	0460,0423,0423,04AB
02063F66	0460,042B,0498,041A
02063F67	0460,040157
02063F68	0460,0404,041D,0411,0464
02063F69	04BB,0401,04B9,043A
02063F6A	0411,0433,047A,04B9
02063F6B	0449,040B,0446,04B9
02063F6C	0487,044B,04B9
02063F6D	0492,04B9,0464
02063F6E	0413,0410,0478,04B9
02063F6F	0499,0443,04B9
02063F70	0458,0492,04B9
02063F71	0459,0423,041E,04B9
02063F72	045A,0422,0401,040E,04B9
02063F73	041F,04C6,04B9
02063F74	0460,04A1,04B9
02063F75	047D,0416,0404,0407,04B9
02063F76	04B9,046B,0423,0471
02063F77	04B9,042E,043D,0489
02063F78	04B9,046C,047F,047F
02063F79	04B9,0431,0483,043A
02063F7A	04B9,0410,04011F
02063F7B	04B9,0498,04AB
02063F7C	04B9,0459,0411,0458
02063F7D	04B9,0425,0414,043D,0436
02063F7E	04B9,04ED,0476
02064021	04B9,0463,041C,0458
02064022	04B9,0423,043D,04B9
02064023	0401,0404,04D8,0493
02064024	0493,0422,0401,040E,0458
02064025	0497,0457,0493
02064026	04A9,043D,0411,0458
02064027	0447,043D,0439,04A0
02064028	0449,040B,0446,04A0
02064029	04A0,042E,043D,0489
0206402A	04A0,0431,0483,043A
0206402B	04A0,0400,0433,045B
0206402C	04A0,0410,042B,042E,0429
0206402D	04A0,04C1,04C1
0206402E	04A0,042C,0403,0400
0206402F	04A0,043B,0405,0405,04A8
02064030	04A0,04D9,044E
02064031	04A0,04D9,041F,0403
02064032	04A0,0459,0411,0458
02064033	04A0,04A8,04C2
02064034	04A0,047B,04C7
02064035	04A0,04011A,0439
02064036	04A0,0422,0447,0458
02064037	04A0,0423,0439,04B9
02064038	043B,0472,043B,0411,043B
02064039	0490,0458,0411,043B
0206403A	0472,04AB,041C,043B
0206403B	044B,04B4,041C,043B
0206403C	045A,0431,0427,04A1
0206403D	0496,0445,041C,043B
0206403E	0474,0438,043A,041C,043B
0206403F	0474,0438,0427,04A1
02064040	04A8,0476,041C,043B
02064041	04ED,0427,04A1
02064042	04B3,04013F
02064043	0487,0403,0422,042E,0425
02064044	0422,0401,0489,04B3
02064045	0411,0432,040116,0452
02064046	0423,0439,0471,0411,0432
02064047	0461,0497,04A7
02064048	045A,0401,0474,04A7
02064049	042E,0429,041F,04DB
0206404A	042E,0429,041C,0459,0422
0206404B	0400,0498,0434,043B
0206404C	0499,0433,04D8
0206404D	0499,0401,0401,0420,0416,0434
0206404E	0499,0447,0407,0447
0206404F	0498,0485,047A
02064050	0498,0479,040116
02064051	0498,0499,0401,0426
02064052	0498,043D,0479,043B
02064053	0499,04011E
02064054	0498,04F0,0426
02064055	0404,040C,0498,0434,044D
02064056	04011E,0498
02064057	0499,042A,04E1
02064058	042E,040D,04AB,0481
02064059	04AB,04B3,0458
0206405A	04AB,04B4,044D
0206405B	04AB,0438,0425,0464
0206405C	0489,0416,0403,0403,0434,0403
0206405D	0489,0458,040C,044B
0206405E	04F7,0411,0489
0206405F	0489,04B4,044D
02064060	0445,0493,0489
02064061	0489,0410,041E,046F
02064062	0489,0415,04CE
02064063	0489,044D,0405,0405,0405,0405
02064064	0489,04D7,0415
02064065	0489,0459,046F,0401
02064066	0489,04C7,0458
02064067	0489,0474,0401,0447
02064068	0489,04A8,046F
02064069	0489,041F,040E,0497
0206406A	0422,0403,04A1,0489
0206406B	04012D,042A,0422
0206406C	041C,0401,04C7,042A,0422
0206406D	045A,0422,0401,040E,042A,0422
0206406E	045F,0498,042A,0422
0206406F	0497,043B,04D7
02064070	0497,0458,0439,0439
02064071	048F,04013F
02064072	0447,0433,0401,0467,0415
02064073	048F,04012F
02064074	048F,04F0,0426
02064075	048F,0422,04EC
02064076	0400,04AB,0427,043B
02064077	0434,0434,040C,0416,0427,043B
02064078	046D,0427,0427,0427,043B
02064079	0448,04AB,0427,043B
0206407A	04013D,0427,043B
0206407B	04F0,043D,0427,043B
0206407C	042A,04DE,0415,0415
0206407D	0404,041E,0425,0433,0415,0415
0206407E	046D,04C7,04A2
02064121	040134,04A2
